ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
762	363,224	1133,822			170	198
763	2,0	2,0			198	181
764	54,28	81,44			147	198
765	53,31	71,45			183	196
766	57,32	45,44			183	198
767	1,1	15,4			192	194
768	613,434	1427,1040			129	198
769	80,44	284,138			191	198
770	447,295	275,139			198	194
771	756,574	1136,779			162	198
772	11,14	5,2			165	187
773	0,0	0,0			184	196
774	272,192	274,122			198	198
775	0,0	482,238			198	198
776	209,116	4,3			198	198
777	159,124	249,161			198	143
778	278,129	1032,468			143	198
779	533,311	836,419			198	198
780	13,15	2301,2523			144	198
781	186,106	281,148			198	198
782	28,13	140,73			198	170
783	51,24	175,111			198	170
784	59,47	134,65			123	170
785	41,25	70,45			198	198
786	0,0	0,0			198	146
787	0,0	0,0			198	198
788	8,6	138,110			198	198
789	9,5	6,4			198	198
790	55,50	57,40			198	198
791	495,288	250,247			198	182
792	915,826	3412,2129			198	198
793	3932,2952	520,490			189	195
794	241,199	453,336			198	198
795	607,360	861,571			198	198
796	140,72	10,6			198	198
797	27,18	3,7			197	198
798	5,4	1,0			187	198
799	1,0	0,0			198	128
800	746,526	745,396			198	198
801	113,85	69,59			198	198
802	115,82	135,74			198	174
803	19,20	0,0			198	138
804	103,61	129,65			186	198
805	176,147	270,206			198	198
806	164,131	204,164			198	198
807	1,3	100,82			198	198
808	97,95	3,2			198	157
809	206,163	54,51			183	198
810	132,94	101,80			198	183
811	130,92	36,43			198	183
812	210,160	217,160			198	198
813	241,181	144,123			198	152
814	157,145	33,23			195	198
815	1,2	7,7			190	198
816	418,480	209,502			198	198
817	198,210	172,109			141	156
818	125,158	47,45			141	198
819	596,453	374,263			180	168
820	900,616	553,422			192	144
821	0,0	0,0			198	184
822	0,0	0,0			170	141
823	0,0	0,0			173	141
824	1,2	2,9			198	198
825	430,465	0,0			198	148
826	46,130	429,337			198	198
827	0,23	429,337			198	198
828	0,1	0,0			186	155
829	0,0	0,0			198	155
830	0,0	0,0			198	188
831	0,0	0,0			198	155
832	0,0	0,0			198	188
833	0,0	0,0			190	155
834	0,0	0,0			190	188
835	0,0	0,0			155	188
836	0,0	2,1			198	195
837	0,0	2,1			198	198
838	0,0	2,1			198	195
839	0,0	2,1			198	198
840	1156,919	762,506			198	162
841	989,735	2433,1744			162	198
842	389,298	217,185			177	198
843	470,330	375,249			198	198
844	357,230	135,77			198	156
845	0,0	0,0			193	198
846	0,0	0,0			198	198
847	3,0	5,7			197	188
848	259,196	17,10			185	178
849	259,196	711,494			185	198
850	263,202	7,8			185	198
851	936,654	17,10			198	178
852	711,494	17,10			198	178
853	49,175	145,97			198	198
854	0,0	0,0			198	198
855	218,125	348,225			198	198
856	216,133	348,225			198	198
857	66,43	269,122			198	198
858	5,2	113,49			198	198
859	39,24	39,18			198	198
860	0,0	0,0			198	198
861	30,30	4,5			154	177
862	33,29	12,8			154	177
863	35,31	10,12			154	177
864	37,32	6,3			177	184
865	43,39	0,3			177	150
866	17,7	3,2			184	198
867	17,7	1,1			184	150
868	3,2	1,1			198	150
869	189,157	100,59			198	167
870	1,0	3,0			126	198
871	139,73	104,104			198	198
872	126,70	9,7			198	198
873	211,152	733,601			131	158
874	551,374	1460,1040			158	198
875	1,2	4,0			198	198
876	0,0	0,0			198	182
877	185,118	101,62			198	198
878	499,278	104,77			179	166
879	153,90	81,61			166	162
880	4,2	212,150			162	187
881	86,54	212,152			162	187
882	7,1	5,10			128	172
883	14,8	300,199			145	198
884	9,5	305,207			145	198
885	183,134	305,207			198	198
886	237,177	305,207			198	198
887	10,6	305,207			136	198
888	183,134	9,5			198	145
889	237,177	9,5			198	145
890	10,6	9,5			136	145
891	10,6	183,134			136	198
892	7,1	68,48			136	198
893	10,6	237,177			136	198
894	7,1	122,91			136	198
895	83,145	769,638			129	147
896	6,90	769,638			198	147
897	368,264	6,2			164	198
898	147,137	24,32			162	198
899	147,137	58,45			162	198
900	306,258	7,13			173	161
901	13,12	59,86			130	160
902	1668,1230	1311,976			198	198
903	1,3	979,674			198	198
904	750,546	979,674			198	198
905	641,683	1338,1105			167	198
906	34,22	33,30			191	187
907	11,4	24,17			178	191
908	12,10	25,16			198	191
909	12,10	8,6			198	198
910	10,8	8,10			137	198
911	1,4	7,10			137	198
912	32,14	7,10			168	198
913	32,14	1,4			168	137
914	30,16	5,0			168	137
915	23,12	21,15			189	158
916	66,50	298,222			136	194
917	310,213	314,229			198	194
918	746,453	429,311			198	198
919	264,181	358,297			198	198
920	8,2	4,5			198	198
921	6,8	7,4			198	198
922	86,89	130,92			184	162
923	209,175	153,133			198	198
924	210,174	2,1			198	198
925	0,0	0,0			151	182
926	0,0	0,0			175	182
927	246,209	421,336			198	198
928	348,289	235,150			198	144
929	339,282	9,7			198	144
930	339,282	0,1			198	153
931	339,282	578,495			198	198
932	336,281	5,2			198	144
933	336,281	274,288			198	155
934	9,7	0,1			144	153
935	9,7	578,495			144	198
936	5,2	274,288			144	155
937	200,164	596,509			144	198
938	178,146	283,295			144	155
939	19,10	193,160			194	170
940	4,5	25,28			179	138
941	450,252	588,380			194	198
942	8,4	2,3			198	162
943	28,14	17,14			166	173
944	27,11	17,14			163	173
945	30,32	88,68			173	198
946	1242,1077	602,548			179	198
947	71,47	29,13			180	141
948	73,45	186,145			198	198
949	72,45	12,13			198	198
950	0,1	134,105			198	183
951	9,8	138,103			198	198
952	8,8	187,148			198	198
953	163,134	193,152			198	198
