ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
803	0,0	0,0			139	99
804	6,5	1,0			198	99
805	2,3	0,1			198	99
806	125,81	8,3			153	99
807	1,1	1,2			144	99
808	5,5	8,7			183	99
809	610,429	94,59			191	99
810	3,3	0,0			198	99
811	1,0	1,1			103	99
812	0,0	0,0			103	99
813	15,6	872,573			146	99
814	0,0	0,0			198	99
815	0,0	0,0			132	99
816	0,1	0,0			127	99
817	106,93	1,3			198	99
818	2,2	0,0			170	99
819	0,0	0,0			103	99
820	0,0	0,0			172	99
821	0,0	0,0			137	99
822	2,6	1,3			198	99
823	431,278	9,3			198	99
824	161,107	6,6			198	99
825	1904,1510	1,0			198	99
826	25,35	57,45			108	99
827	0,0	0,0			198	99
828	0,0	0,0			120	99
829	0,0	0,0			142	99
830	1712,1260	0,0			107	99
831	13,14	703,455			198	99
832	32,31	255,201			198	99
833	234,196	5,3			121	99
834	0,0	0,0			108	99
835	22,28	0,0			139	99
836	0,0	0,0			123	99
837	0,0	0,0			123	99
838	0,0	0,1			198	99
839	0,0	0,0			198	99
840	8,8	330,274			108	99
841	1,1	0,1			108	99
842	981,785	0,2			196	99
843	11,6	28,49			157	99
844	21,13	7,18			126	99
845	91,125	7,12			103	99
846	53,35	12,6			198	99
847	24,26	4,3			198	99
848	1321,990	5,2			103	99
849	8,12	81,42			186	99
850	4,10	81,42			198	99
851	6,12	81,42			198	99
852	0,0	4,2			112	99
853	3,3	4,2			118	99
854	3,3	0,0			105	99
855	79,47	38,12			198	99
856	126,66	0,1			198	99
857	6,5	0,0			198	99
858	3,7	0,3			110	99
859	3,7	100,51			157	99
860	0,3	100,51			146	99
861	0,0	0,0			198	99
862	6394,6441	1,0			198	99
863	1888,1201	8,8			145	99
864	0,0	0,0			135	99
865	0,0	0,2			198	99
866	0,0	0,0			107	99
867	527,432	135,132			189	99
868	0,0	0,0			198	99
869	0,0	0,0			198	99
870	9,12	1,1			198	99
871	8,9	3,2			115	99
872	2,4	0,1			198	99
873	0,0	0,0			198	99
874	0,0	0,0			121	99
875	0,0	0,0			191	99
876	0,0	0,0			198	99
877	0,0	0,0			198	99
878	0,0	0,0			198	99
879	380,372	0,0			106	99
880	10,2	96,93			198	99
881	16,5	20,25			180	99
882	0,0	0,0			111	99
883	0,0	0,0			184	99
884	0,0	0,0			198	99
885	0,0	0,0			198	99
886	250,156	2,4			198	99
887	0,0	0,0			102	99
888	196,190	20,25			198	99
889	9,1	192,172			108	99
890	234,215	30,31			131	99
891	12,5	0,0			134	99
892	4,4	0,0			198	99
893	1,3	9,4			198	99
894	0,0	0,0			103	99
895	0,0	0,0			115	99
896	0,0	0,0			168	99
897	0,0	0,0			127	99
898	7,3	7,1			198	99
899	20,12	2,3			116	99
900	258,259	1,0			151	99
901	151,147	4,1			151	99
902	7,4	300,261			149	99
903	142,83	3,3			102	99
904	0,0	0,0			103	99
905	0,0	0,0			116	99
906	0,0	0,0			197	99
907	0,0	0,0			127	99
908	0,0	0,0			121	99
909	0,0	0,0			197	99
910	0,0	0,0			116	99
911	0,0	0,0			198	99
912	0,0	0,0			110	99
913	2,2	0,0			198	99
914	13,36	0,1			198	99
915	1,13	64,180			129	99
916	3,1	0,0			109	99
917	0,0	0,0			151	99
918	0,0	0,0			108	99
919	0,0	0,0			151	99
920	0,0	0,0			142	99
921	42,58	0,0			120	99
922	0,0	116,102			103	99
923	73,83	122,114			123	99
924	245,203	0,0			102	99
925	160,131	1,2			198	99
926	0,0	0,0			198	99
927	0,0	0,0			132	99
928	340,237	6,10			198	99
929	0,0	0,0			198	99
930	1,1	571,525			198	99
931	0,1	0,0			198	99
932	2,1	0,0			103	99
933	560,446	1,2			198	99
934	5,10	4,15			198	99
935	0,0	0,0			105	99
936	0,0	0,0			105	99
937	265,130	3,1			198	99
938	905,616	515,281			146	99
939	0,0	0,0			198	99
940	15,1	0,0			146	99
941	0,0	9,10			103	99
942	0,0	0,0			198	99
943	0,0	0,0			166	99
944	0,0	0,0			180	99
945	0,0	0,0			113	99
946	795,664	0,0			198	99
947	0,0	0,0			198	99
948	0,0	0,0			133	99
949	5,7	0,0			117	99
950	0,0	0,0			198	99
951	0,0	0,0			150	99
952	0,0	0,0			155	99
953	0,0	0,0			163	99
954	0,0	0,0			198	99
955	0,0	0,0			104	99
956	0,0	0,0			112	99
957	0,0	0,0			198	99
958	0,0	0,0			107	99
959	0,0	0,0			198	99
960	0,0	0,0			198	99
961	439,335	8584,9007			198	99
962	232,122	1,0			198	99
963	3,0	0,0			157	99
964	4,6	6,2			157	99
965	7,14	28,37			198	99
966	7,27	28,37			198	99
967	5,18	4,3			150	99
968	26,12	2,2			182	99
969	8,16	1,0			108	99
970	603,322	5,2			114	99
971	5,8	839,923			113	99
